Date,Price,Open,High,Low,Vol.,Change %
28-May-17,7114.25,7072.00,7249.30,7032.00,232.45K,0.58%
21-May-17,7073.35,6790.50,7091.95,6681.45,508.72K,4.21%
14-May-17,6787.85,6770.00,6969.60,6696.00,461.20K,0.89%
7-May-17,6728.10,6680.00,6788.55,6613.00,166.64K,1.20%
30-Apr-17,6648.15,6674.00,6730.00,6605.00,609.13K,1.88%
23-Apr-17,6525.50,6205.00,6585.05,6200.00,270.02K,5.19%
16-Apr-17,6203.60,6089.35,6299.00,6024.00,181.52K,1.88%
9-Apr-17,6089.35,6284.00,6308.95,6075.10,103.67K,-2.79%
2-Apr-17,6263.95,6082.00,6355.55,6032.55,199.41K,3.98%
26-Mar-17,6024.30,6004.55,6048.50,5930.00,510.12K,0.33%
19-Mar-17,6004.55,6200.10,6218.75,5981.05,228.96K,-2.98%
12-Mar-17,6189.00,6041.00,6222.00,6010.10,239.45K,3.98%
5-Mar-17,5951.95,5910.00,6002.50,5804.40,351.15K,1.02%
26-Feb-17,5891.80,6025.00,6051.00,5875.80,166.56K,-2.37%
19-Feb-17,6034.70,5990.00,6120.00,5915.65,269.29K,0.76%
12-Feb-17,5989.00,6120.00,6134.95,5845.50,186.66K,-1.99%
5-Feb-17,6110.80,6132.25,6230.30,6092.80,182.41K,-0.12%
29-Jan-17,6118.00,5919.00,6216.35,5876.00,285.06K,3.32%
22-Jan-17,5921.50,5662.00,5933.00,5648.00,235.10K,4.40%
15-Jan-17,5672.15,5700.00,5743.95,5644.00,146.66K,-0.51%
8-Jan-17,5701.10,5625.00,5796.00,5611.00,869.13K,1.57%
1-Jan-17,5613.10,5348.85,5662.85,5270.00,392.16K,5.45%
25-Dec-16,5323.00,5189.00,5374.20,5116.90,213.58K,2.50%
18-Dec-16,5193.25,5150.00,5220.00,5042.50,260.71K,0.18%
11-Dec-16,5183.75,5235.00,5235.00,5080.00,144.68K,-0.99%
4-Dec-16,5235.80,5055.00,5312.25,5040.00,382.15K,3.30%
27-Nov-16,5068.45,4873.00,5308.00,4835.20,350.71K,4.00%
20-Nov-16,4873.60,4999.80,4999.80,4769.65,274.50K,-1.75%
13-Nov-16,4960.20,5124.00,5125.00,4804.00,544.19K,-3.43%
6-Nov-16,5136.15,5760.00,5777.00,5096.00,363.65K,-10.12%
30-Oct-16,5714.65,5901.10,5972.00,5670.00,178.90K,-2.73%
23-Oct-16,5875.30,5665.00,5950.20,5665.00,428.18K,3.99%
16-Oct-16,5649.80,5713.00,5713.00,5574.90,240.80K,-0.56%
9-Oct-16,5681.40,5709.00,5770.00,5651.00,88.47K,-0.02%
2-Oct-16,5682.45,5628.00,5762.50,5628.00,263.80K,3.71%
25-Sep-16,5479.20,5603.00,5625.00,5383.00,298.25K,-2.20%
18-Sep-16,5602.20,5580.00,5630.00,5462.05,205.34K,0.65%
11-Sep-16,5565.95,5319.40,5590.00,5252.45,256.93K,3.05%
4-Sep-16,5401.00,5190.10,5499.00,5190.10,398.56K,4.70%
28-Aug-16,5158.50,4928.00,5184.75,4920.00,397.92K,4.83%
21-Aug-16,4920.70,4901.00,4984.00,4801.50,271.98K,0.43%
14-Aug-16,4899.40,4965.00,4965.00,4850.00,345.41K,0.06%
7-Aug-16,4896.65,4960.35,5017.95,4807.00,240.02K,-1.04%
31-Jul-16,4948.35,4792.00,5037.90,4775.60,487.04K,4.06%
24-Jul-16,4755.20,4380.00,4819.90,4380.00,569.88K,7.74%
17-Jul-16,4413.40,4484.00,4563.45,4408.55,543.76K,-1.13%
10-Jul-16,4463.80,4190.00,4491.95,4190.00,307.29K,7.43%
3-Jul-16,4155.05,4166.00,4199.95,4126.40,79.21K,-0.26%
26-Jun-16,4165.80,4069.15,4213.50,4008.00,311.96K,2.38%
19-Jun-16,4069.15,4078.00,4175.95,3868.10,340.83K,-0.99%
12-Jun-16,4109.90,4093.90,4215.00,4063.45,379.04K,-0.19%
5-Jun-16,4117.60,4214.00,4224.90,4101.00,731.44K,-2.43%
29-May-16,4220.10,4141.00,4231.30,4055.10,262.23K,1.90%
22-May-16,4141.35,3950.00,4158.30,3891.40,249.02K,4.92%
15-May-16,3947.05,3875.00,3968.45,3808.00,331.75K,2.66%
8-May-16,3844.60,3833.30,3908.05,3790.00,419.11K,0.66%
1-May-16,3819.50,3795.00,3879.00,3752.85,283.59K,0.65%
24-Apr-16,3794.95,3815.00,3930.00,3691.00,724.17K,-0.59%
17-Apr-16,3817.35,3734.60,3832.95,3654.20,332.90K,2.22%
10-Apr-16,3734.60,3459.00,3748.75,3425.00,254.96K,8.92%
3-Apr-16,3428.85,3750.00,3750.00,3418.80,357.31K,-7.91%
27-Mar-16,3723.25,3741.10,3774.00,3630.00,314.06K,-0.33%
20-Mar-16,3735.70,3611.00,3744.00,3606.20,146.08K,2.92%
13-Mar-16,3629.55,3666.00,3747.00,3561.00,332.59K,-0.25%
6-Mar-16,3638.65,3555.00,3688.85,3441.15,274.83K,2.07%
28-Feb-16,3564.80,3430.00,3647.00,3202.10,952.49K,4.57%
