"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 04, 2012","159.58","163.44","165.05","156.08","418.07K","-2.80%"
"Feb 26, 2012","164.17","168.26","169.96","160.86","847.04K","-2.67%"
"Feb 19, 2012","168.68","172.35","174.47","165.78","592.09K","-2.21%"
"Feb 12, 2012","172.49","164.72","174.93","164.72","1.18M","4.34%"
"Feb 05, 2012","165.32","162.11","166.70","160.40","720.97K","2.01%"
"Jan 29, 2012","162.06","158.11","162.61","155.58","765.40K","1.47%"
"Jan 22, 2012","159.72","159.03","164.27","158.80","582.49K","-0.34%"
"Jan 15, 2012","160.27","150.11","161.28","148.45","1.26M","5.06%"
"Jan 08, 2012","152.55","144.32","153.00","143.03","2.01M","5.77%"
"Jan 01, 2012","144.23","147.35","148.41","142.80","511.59K","-2.30%"
"Dec 25, 2011","147.63","146.16","149.28","143.17","592.99K","1.32%"
"Dec 18, 2011","145.70","148.87","152.13","141.65","1.29M","-1.58%"
"Dec 11, 2011","148.04","154.43","156.31","146.16","1.06M","-3.07%"
"Dec 04, 2011","152.73","157.92","162.84","149.83","503.32K","-3.51%"
"Nov 27, 2011","158.29","146.98","159.85","144.41","718.86K","9.72%"
"Nov 20, 2011","144.27","148.91","149.70","139.72","1.53M","-3.60%"
"Nov 13, 2011","149.65","160.82","162.15","147.72","693.35K","-6.28%"
"Nov 06, 2011","159.67","163.90","165.69","157.55","231.76K","-3.26%"
"Oct 30, 2011","165.05","164.54","168.54","160.50","594.97K","0.54%"
"Oct 23, 2011","164.17","157.78","165.46","155.49","1.01M","5.52%"
"Oct 16, 2011","155.58","159.03","160.63","154.02","745.87K","-2.17%"
"Oct 09, 2011","159.03","153.60","163.71","152.18","957.25K","3.85%"
"Oct 02, 2011","153.14","153.23","155.62","149.14","378.48K","-0.39%"
"Sep 25, 2011","153.74","153.97","156.59","150.02","679.36K","0.48%"
"Sep 18, 2011","153.00","156.36","159.94","150.84","748.13K","-3.23%"
"Sep 11, 2011","158.11","149.74","158.75","147.17","1.10M","5.27%"
"Sep 04, 2011","150.20","153.37","154.43","148.73","1.00M","-2.10%"
"Aug 28, 2011","153.42","154.43","160.27","152.32","311.04K","0.42%"
"Aug 21, 2011","152.78","159.94","162.66","149.51","2.26M","-4.35%"
"Aug 14, 2011","159.72","161.78","163.99","156.27","380.40K","-0.80%"
"Aug 07, 2011","161.00","156.64","165.18","151.21","1.08M","1.89%"
"Jul 31, 2011","158.01","161.37","167.21","157.46","719.13K","-2.50%"
"Jul 24, 2011","162.06","168.22","170.56","161.60","2.07M","-3.84%"
"Jul 17, 2011","168.54","174.01","174.56","167.48","944.47K","-3.07%"
"Jul 10, 2011","173.87","174.74","176.67","168.26","986.03K","-0.40%"
"Jul 03, 2011","174.56","170.98","176.77","167.80","1.68M","2.09%"
"Jun 26, 2011","170.98","166.29","173.50","165.37","804.05K","2.18%"
"Jun 19, 2011","167.34","164.54","170.93","159.03","984.24K","1.87%"
"Jun 12, 2011","164.27","161.78","167.02","160.17","658.77K","1.48%"
"Jun 05, 2011","161.88","160.77","164.27","158.34","712.06K","0.98%"
"May 29, 2011","160.31","156.27","163.58","153.56","1.33M","3.29%"
"May 22, 2011","155.21","158.57","158.84","151.95","1.02M","-2.60%"
"May 15, 2011","159.35","162.24","162.24","155.39","917.46K","-0.97%"
"May 08, 2011","160.91","161.78","167.94","158.57","1.34M","0.09%"
"May 01, 2011","160.77","167.30","168.59","157.46","952.47K","-3.87%"
"Apr 24, 2011","167.25","171.76","172.95","166.47","546.98K","-2.65%"
"Apr 17, 2011","171.80","170.06","172.81","167.94","622.67K","0.83%"
"Apr 10, 2011","170.38","169.60","173.18","165.55","500.33K","0.92%"
"Apr 03, 2011","168.82","173.73","177.36","167.99","1.49M","-2.78%"
"Mar 27, 2011","173.64","165.46","179.16","165.46","885.73K","3.65%"
"Mar 20, 2011","167.53","160.86","168.49","158.66","694.43K","4.80%"
"Mar 13, 2011","159.85","160.50","163.99","159.21","716.28K","-0.37%"
"Mar 06, 2011","160.45","165.32","166.89","159.07","918.00K","-2.49%"
"Feb 27, 2011","164.54","157.19","167.30","155.85","820.06K","5.02%"
"Feb 20, 2011","156.68","163.39","163.90","154.98","654.10K","-4.51%"
"Feb 13, 2011","164.08","165.37","167.21","163.25","557.57K","1.25%"
"Feb 06, 2011","162.06","165.46","167.07","156.27","1.21M","-0.25%"
"Jan 30, 2011","162.47","176.03","176.03","161.37","1.57M","-7.85%"
"Jan 23, 2011","176.31","175.57","181.73","174.28","892.71K","1.16%"
"Jan 16, 2011","174.28","171.71","176.03","170.06","570.69K","1.50%"
"Jan 09, 2011","171.71","180.31","181.09","170.61","1.44M","-5.13%"
"Jan 02, 2011","181.00","184.76","186.74","179.98","1.17M","-1.84%"
"Dec 26, 2010","184.40","181.09","186.56","180.21","1.20M","1.34%"
"Dec 19, 2010","181.96","182.01","182.37","174.65","827.86K","0.13%"
"Dec 12, 2010","181.73","177.13","184.12","175.80","1.60M","2.86%"
"Dec 05, 2010","176.67","171.44","178.61","170.70","1.82M","3.86%"
"Nov 28, 2010","170.10","165.00","173.64","163.62","1.77M","4.70%"
"Nov 21, 2010","162.47","171.89","171.89","161.05","2.15M","-4.10%"
"Nov 14, 2010","169.41","176.49","176.95","168.91","1.91M","-4.09%"
"Nov 07, 2010","176.63","181.09","181.09","176.31","2.00M","-2.06%"
