"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 11, 2011","301.45","319.00","320.00","294.00","2.44M","-4.80%"
"Dec 04, 2011","316.65","335.00","338.00","306.00","2.00M","-5.31%"
"Nov 27, 2011","334.40","310.30","336.00","310.30","2.37M","8.29%"
"Nov 20, 2011","308.80","297.85","314.40","295.00","2.63M","3.52%"
"Nov 13, 2011","298.30","326.70","326.70","295.30","3.47M","-8.58%"
"Nov 06, 2011","326.30","328.55","330.25","323.80","1.84M","-0.02%"
"Oct 30, 2011","326.35","339.25","339.50","324.25","2.77M","-3.46%"
"Oct 23, 2011","338.05","333.50","342.90","320.80","2.25M","2.80%"
"Oct 16, 2011","328.85","324.70","338.40","318.65","3.34M","2.03%"
"Oct 09, 2011","322.30","341.20","349.00","319.20","7.19M","-4.43%"
"Oct 02, 2011","337.25","330.00","339.60","314.25","4.34M","1.35%"
"Sep 25, 2011","332.75","365.00","365.00","325.40","5.35M","-9.13%"
"Sep 18, 2011","366.20","376.15","387.35","365.25","1.79M","-3.19%"
"Sep 11, 2011","378.25","379.40","383.80","370.70","1.22M","-0.71%"
"Sep 04, 2011","380.95","383.25","393.40","375.50","1.86M","-1.54%"
"Aug 28, 2011","386.90","364.00","389.50","364.00","1.72M","7.55%"
"Aug 21, 2011","359.75","395.00","397.90","357.60","4.62M","-8.62%"
"Aug 14, 2011","393.70","390.00","403.85","384.25","2.29M","2.18%"
"Aug 07, 2011","385.30","382.90","399.95","377.00","3.82M","-1.80%"
"Jul 31, 2011","392.35","391.70","406.10","375.10","2.87M","1.13%"
"Jul 24, 2011","387.95","370.00","408.40","367.70","5.72M","5.16%"
"Jul 17, 2011","368.90","368.40","373.50","363.80","2.07M","0.90%"
"Jul 10, 2011","365.60","362.00","379.00","353.25","6.15M","0.99%"
"Jul 03, 2011","362.00","390.00","400.90","360.00","6.00M","-5.74%"
"Jun 26, 2011","384.05","389.00","401.80","382.60","1.64M","-1.42%"
"Jun 19, 2011","389.60","402.00","405.95","370.00","2.73M","-1.14%"
"Jun 12, 2011","394.10","404.95","404.95","387.50","2.10M","-2.51%"
"Jun 05, 2011","404.25","390.05","413.45","389.00","2.99M","3.18%"
"May 29, 2011","391.80","390.25","422.30","390.00","8.25M","0.91%"
"May 22, 2011","388.25","368.00","394.00","359.70","5.13M","6.06%"
"May 15, 2011","366.05","388.75","400.90","364.20","10.67M","-5.35%"
"May 08, 2011","386.75","366.25","396.65","366.25","5.86M","4.74%"
"May 01, 2011","369.25","383.80","384.55","361.35","3.07M","-2.85%"
"Apr 24, 2011","380.10","362.00","383.30","358.90","5.20M","4.87%"
"Apr 17, 2011","362.45","358.00","369.70","346.20","3.12M","1.68%"
"Apr 10, 2011","356.45","358.00","362.80","350.50","1.78M","0.24%"
"Apr 03, 2011","355.60","349.50","370.90","346.05","4.62M","2.38%"
"Mar 27, 2011","347.35","358.80","360.00","340.10","2.46M","-2.83%"
"Mar 20, 2011","357.45","346.50","370.90","343.25","7.10M","3.76%"
"Mar 13, 2011","344.50","329.00","348.00","320.90","3.78M","4.41%"
"Mar 06, 2011","329.95","321.30","344.35","318.25","5.08M","1.54%"
"Feb 27, 2011","324.95","294.00","339.45","294.00","11.58M","11.32%"
"Feb 20, 2011","291.90","300.00","303.55","288.95","1.30M","-3.22%"
"Feb 13, 2011","301.60","305.00","308.40","300.50","2.40M","-0.77%"
"Feb 06, 2011","303.95","309.10","310.45","293.05","2.93M","-1.31%"
"Jan 30, 2011","308.00","303.05","320.30","301.00","2.54M","1.27%"
"Jan 23, 2011","304.15","313.95","315.45","303.50","2.26M","-3.12%"
"Jan 16, 2011","313.95","310.15","319.20","306.00","3.54M","1.23%"
"Jan 09, 2011","310.15","309.00","315.65","302.10","3.48M","0.39%"
"Jan 02, 2011","308.95","316.30","320.00","308.50","4.26M","-1.76%"
"Dec 26, 2010","314.50","312.45","316.35","300.70","5.58M","0.66%"
"Dec 19, 2010","312.45","321.10","322.70","310.10","4.16M","-2.63%"
"Dec 12, 2010","320.90","316.70","331.80","316.70","6.57M","1.33%"
"Dec 05, 2010","316.70","320.00","324.90","307.50","5.12M","-1.74%"
"Nov 28, 2010","322.30","314.15","326.00","308.20","6.86M","3.12%"
"Nov 21, 2010","312.55","334.65","336.70","301.00","16.77M","-5.84%"
"Nov 14, 2010","331.95","322.00","339.30","309.30","23.18M","3.77%"
"Nov 07, 2010","319.90","351.00","355.70","317.90","44.12M","-8.51%"
