"Date","Price","Open","High","Low","Vol.","Change %"
"May 13, 2018","8,512.55","8,750.00","8,766.40","8,499.00","154.55K","-2.58%"
"May 06, 2018","8,738.30","8,729.95","8,805.90","8,658.00","117.80K","0.68%"
"Apr 29, 2018","8,679.05","8,785.30","8,994.00","8,659.20","166.20K","-1.13%"
"Apr 22, 2018","8,777.95","9,020.55","9,142.00","8,721.10","207.65K","-2.87%"
"Apr 15, 2018","9,037.20","9,121.25","9,248.00","9,026.00","87.58K","-1.11%"
"Apr 08, 2018","9,138.45","9,208.10","9,345.00","9,120.00","96.08K","-0.75%"
"Apr 01, 2018","9,207.85","8,989.00","9,230.00","8,950.00","157.52K","3.89%"
"Mar 25, 2018","8,863.15","8,635.00","9,085.40","8,609.65","89.15K","2.92%"
"Mar 18, 2018","8,611.50","8,724.00","9,000.00","8,544.00","162.00K","-0.91%"
"Mar 11, 2018","8,690.35","8,706.05","8,990.00","8,660.00","128.27K","0.30%"
"Mar 04, 2018","8,664.45","8,890.00","8,890.00","8,552.00","104.39K","-2.38%"
"Feb 25, 2018","8,876.10","8,730.10","9,109.95","8,730.10","179.62K","1.96%"
"Feb 18, 2018","8,705.30","8,884.00","8,884.00","8,600.10","209.78K","-1.52%"
"Feb 11, 2018","8,840.00","9,000.00","9,156.70","8,815.00","144.31K","-1.19%"
"Feb 04, 2018","8,946.45","8,909.00","9,169.00","8,500.00","319.03K","-0.60%"
"Jan 28, 2018","9,000.30","9,466.00","9,715.00","8,969.00","288.23K","-2.98%"
"Jan 21, 2018","9,277.20","9,326.05","9,516.95","9,236.45","292.58K","-0.47%"
"Jan 14, 2018","9,321.35","9,500.00","9,510.20","9,255.05","364.74K","-1.47%"
"Jan 07, 2018","9,460.30","9,489.00","9,496.25","9,322.55","182.48K","0.28%"
"Dec 31, 2017","9,434.05","9,749.00","9,790.00","9,335.00","483.28K","-3.06%"
"Dec 24, 2017","9,731.35","9,749.90","9,800.00","9,610.00","156.29K","0.32%"
"Dec 17, 2017","9,700.25","9,148.00","10,000.00","9,000.00","896.37K","5.85%"
"Dec 10, 2017","9,164.00","9,100.00","9,237.00","9,050.00","808.77K","1.36%"
"Dec 03, 2017","9,040.85","8,610.00","9,119.95","8,455.35","451.75K","5.03%"
"Nov 26, 2017","8,607.55","8,489.65","8,695.00","8,450.00","148.32K","1.41%"
"Nov 19, 2017","8,487.70","8,355.00","8,534.00","8,355.00","69.00K","1.76%"
"Nov 12, 2017","8,340.70","8,192.50","8,359.00","8,083.55","60.71K","2.15%"
"Nov 05, 2017","8,164.95","8,239.50","8,370.45","8,108.10","84.91K","-0.63%"
"Oct 29, 2017","8,216.40","8,205.00","8,282.85","8,169.00","123.64K","1.25%"
"Oct 22, 2017","8,114.80","7,750.00","8,242.40","7,717.60","144.85K","4.89%"
"Oct 15, 2017","7,736.35","7,885.00","7,935.00","7,690.05","69.47K","-1.73%"
"Oct 08, 2017","7,872.20","7,935.50","7,958.90","7,805.00","83.77K","-0.48%"
"Oct 01, 2017","7,909.85","8,050.00","8,065.00","7,810.00","84.15K","-0.79%"
"Sep 24, 2017","7,973.15","8,060.00","8,089.95","7,651.40","287.77K","-1.26%"
"Sep 17, 2017","8,074.55","8,158.00","8,199.00","8,050.00","58.81K","-0.17%"
"Sep 10, 2017","8,088.20","7,990.00","8,200.00","7,970.35","114.35K","1.45%"
"Sep 03, 2017","7,972.80","7,870.00","7,987.00","7,763.00","104.12K","2.05%"
"Aug 27, 2017","7,812.70","7,625.00","7,838.65","7,501.00","114.36K","2.77%"
"Aug 20, 2017","7,601.95","7,620.05","7,659.40","7,488.00","63.23K","-0.24%"
"Aug 13, 2017","7,620.05","7,588.00","7,811.00","7,522.50","97.63K","2.24%"
"Aug 06, 2017","7,452.85","7,779.00","7,893.60","7,377.75","126.21K","-4.19%"
"Jul 30, 2017","7,778.70","7,640.00","7,920.00","7,640.00","195.26K","2.06%"
"Jul 23, 2017","7,621.95","7,545.15","7,679.00","7,496.10","225.75K","1.25%"
"Jul 16, 2017","7,527.60","7,551.00","7,589.30","7,447.65","72.00K","-0.39%"
"Jul 09, 2017","7,556.80","7,474.00","7,586.35","7,400.25","175.09K","1.72%"
"Jul 02, 2017","7,429.25","7,240.50","7,490.00","7,218.05","116.48K","2.93%"
"Jun 25, 2017","7,217.90","7,237.20","7,322.45","7,155.00","99.53K","-0.27%"
"Jun 18, 2017","7,237.20","7,319.00","7,348.45","7,155.00","110.77K","-0.40%"
"Jun 11, 2017","7,266.40","7,440.00","7,455.50","7,255.70","170.30K","-2.48%"
"Jun 04, 2017","7,451.00","7,123.00","7,469.00","7,087.55","232.87K","4.73%"
"May 28, 2017","7,114.25","7,072.00","7,249.30","7,032.00","232.45K","0.58%"
"May 21, 2017","7,073.35","6,790.50","7,091.95","6,681.45","508.72K","4.21%"
"May 14, 2017","6,787.85","6,770.00","6,969.60","6,696.00","461.20K","0.89%"
"May 07, 2017","6,728.10","6,680.00","6,788.55","6,613.00","166.64K","1.20%"
"Apr 30, 2017","6,648.15","6,674.00","6,730.00","6,605.00","609.13K","1.88%"
"Apr 23, 2017","6,525.50","6,205.00","6,585.05","6,200.00","270.02K","5.19%"
"Apr 16, 2017","6,203.60","6,089.35","6,299.00","6,024.00","181.52K","1.88%"
"Apr 09, 2017","6,089.35","6,284.00","6,308.95","6,075.10","103.67K","-2.79%"
"Apr 02, 2017","6,263.95","6,082.00","6,355.55","6,032.55","199.41K","3.98%"
"Mar 26, 2017","6,024.30","6,004.55","6,048.50","5,930.00","510.12K","0.33%"
"Mar 19, 2017","6,004.55","6,200.10","6,218.75","5,981.05","228.96K","-2.98%"
"Mar 12, 2017","6,189.00","6,041.00","6,222.00","6,010.10","239.45K","3.98%"
"Mar 05, 2017","5,951.95","5,910.00","6,002.50","5,804.40","351.15K","1.02%"
"Feb 26, 2017","5,891.80","6,025.00","6,051.00","5,875.80","166.56K","-2.37%"
"Feb 19, 2017","6,034.70","5,990.00","6,120.00","5,915.65","269.29K","0.76%"
"Feb 12, 2017","5,989.00","6,120.00","6,134.95","5,845.50","186.66K","-1.99%"
"Feb 05, 2017","6,110.80","6,132.25","6,230.30","6,092.80","182.41K","-0.12%"
"Jan 29, 2017","6,118.00","5,919.00","6,216.35","5,876.00","285.06K","3.32%"
"Jan 22, 2017","5,921.50","5,662.00","5,933.00","5,648.00","235.10K","4.40%"
"Jan 15, 2017","5,672.15","5,700.00","5,743.95","5,644.00","146.66K","-0.51%"
"Jan 08, 2017","5,701.10","5,625.00","5,796.00","5,611.00","869.13K","1.57%"
"Jan 01, 2017","5,613.10","5,348.85","5,662.85","5,270.00","392.16K","5.45%"
"Dec 25, 2016","5,323.00","5,189.00","5,374.20","5,116.90","213.58K","2.50%"
"Dec 18, 2016","5,193.25","5,150.00","5,220.00","5,042.50","260.71K","0.18%"
"Dec 11, 2016","5,183.75","5,235.00","5,235.00","5,080.00","144.68K","-0.99%"
"Dec 04, 2016","5,235.80","5,055.00","5,312.25","5,040.00","382.15K","3.30%"
"Nov 27, 2016","5,068.45","4,873.00","5,308.00","4,835.20","350.71K","4.00%"
"Nov 20, 2016","4,873.60","4,999.80","4,999.80","4,769.65","274.50K","-1.75%"
"Nov 13, 2016","4,960.20","5,124.00","5,125.00","4,804.00","544.19K","-3.43%"
"Nov 06, 2016","5,136.15","5,760.00","5,777.00","5,096.00","363.65K","-10.12%"
"Oct 30, 2016","5,714.65","5,901.10","5,972.00","5,670.00","178.90K","-2.73%"
"Oct 23, 2016","5,875.30","5,665.00","5,950.20","5,665.00","428.18K","3.99%"
"Oct 16, 2016","5,649.80","5,713.00","5,713.00","5,574.90","240.80K","-0.56%"
"Oct 09, 2016","5,681.40","5,709.00","5,770.00","5,651.00","88.47K","-0.02%"
"Oct 02, 2016","5,682.45","5,628.00","5,762.50","5,628.00","263.80K","3.71%"
"Sep 25, 2016","5,479.20","5,603.00","5,625.00","5,383.00","298.25K","-2.20%"
"Sep 18, 2016","5,602.20","5,580.00","5,630.00","5,462.05","205.34K","0.65%"
"Sep 11, 2016","5,565.95","5,319.40","5,590.00","5,252.45","256.93K","3.05%"
"Sep 04, 2016","5,401.00","5,190.10","5,499.00","5,190.10","398.56K","4.70%"
"Aug 28, 2016","5,158.50","4,928.00","5,184.75","4,920.00","397.92K","4.83%"
"Aug 21, 2016","4,920.70","4,901.00","4,984.00","4,801.50","271.98K","0.43%"
"Aug 14, 2016","4,899.40","4,965.00","4,965.00","4,850.00","345.41K","0.06%"
"Aug 07, 2016","4,896.65","4,960.35","5,017.95","4,807.00","240.02K","-1.04%"
"Jul 31, 2016","4,948.35","4,792.00","5,037.90","4,775.60","487.04K","4.06%"
"Jul 24, 2016","4,755.20","4,380.00","4,819.90","4,380.00","569.88K","7.74%"
"Jul 17, 2016","4,413.40","4,484.00","4,563.45","4,408.55","543.76K","-1.13%"
"Jul 10, 2016","4,463.80","4,190.00","4,491.95","4,190.00","307.29K","7.43%"
"Jul 03, 2016","4,155.05","4,166.00","4,199.95","4,126.40","79.21K","-0.26%"
"Jun 26, 2016","4,165.80","4,069.15","4,213.50","4,008.00","311.96K","2.38%"
"Jun 19, 2016","4,069.15","4,078.00","4,175.95","3,868.10","340.83K","-0.99%"
"Jun 12, 2016","4,109.90","4,093.90","4,215.00","4,063.45","379.04K","-0.19%"
"Jun 05, 2016","4,117.60","4,214.00","4,224.90","4,101.00","731.44K","-2.43%"
"May 29, 2016","4,220.10","4,141.00","4,231.30","4,055.10","262.23K","1.90%"
"May 22, 2016","4,141.35","3,950.00","4,158.30","3,891.40","249.02K","4.92%"
"May 15, 2016","3,947.05","3,875.00","3,968.45","3,808.00","331.75K","2.66%"
"May 08, 2016","3,844.60","3,833.30","3,908.05","3,790.00","419.11K","0.66%"
"May 01, 2016","3,819.50","3,795.00","3,879.00","3,752.85","283.59K","0.65%"
"Apr 24, 2016","3,794.95","3,815.00","3,930.00","3,691.00","724.17K","-0.59%"
"Apr 17, 2016","3,817.35","3,734.60","3,832.95","3,654.20","332.90K","2.22%"
"Apr 10, 2016","3,734.60","3,459.00","3,748.75","3,425.00","254.96K","8.92%"
"Apr 03, 2016","3,428.85","3,750.00","3,750.00","3,418.80","357.31K","-7.91%"
"Mar 27, 2016","3,723.25","3,741.10","3,774.00","3,630.00","314.06K","-0.33%"
"Mar 20, 2016","3,735.70","3,611.00","3,744.00","3,606.20","146.08K","2.92%"
"Mar 13, 2016","3,629.55","3,666.00","3,747.00","3,561.00","332.59K","-0.25%"
"Mar 06, 2016","3,638.65","3,555.00","3,688.85","3,441.15","274.83K","2.07%"
"Feb 28, 2016","3,564.80","3,430.00","3,647.00","3,202.10","952.49K","4.57%"
"Feb 21, 2016","3,409.05","3,548.00","3,567.45","3,372.00","437.91K","-4.80%"
"Feb 14, 2016","3,581.05","3,565.00","3,796.00","3,560.00","804.76K","0.89%"
"Feb 07, 2016","3,549.40","3,734.00","3,790.80","3,462.30","433.53K","-4.67%"
"Jan 31, 2016","3,723.25","4,076.00","4,117.90","3,699.10","613.40K","-9.13%"
"Jan 24, 2016","4,097.45","4,130.00","4,175.05","3,927.20","304.57K","-0.24%"
"Jan 17, 2016","4,107.35","4,287.55","4,290.00","3,871.15","334.47K","-3.88%"
"Jan 10, 2016","4,273.30","4,210.00","4,338.00","4,145.00","188.98K","1.37%"
"Jan 03, 2016","4,215.65","4,640.00","4,656.30","4,195.80","234.27K","-9.05%"
"Dec 27, 2015","4,635.05","4,610.00","4,665.00","4,567.15","165.54K","0.88%"
"Dec 20, 2015","4,594.40","4,602.00","4,656.20","4,535.05","80.91K","-0.56%"
"Dec 13, 2015","4,620.25","4,510.00","4,701.00","4,482.00","236.26K","3.10%"
"Dec 06, 2015","4,481.40","4,620.00","4,640.00","4,408.00","506.69K","-2.71%"
"Nov 29, 2015","4,606.20","4,580.00","4,697.10","4,495.05","605.47K","0.57%"
"Nov 22, 2015","4,580.10","4,737.00","4,789.00","4,561.15","199.20K","-3.34%"
"Nov 15, 2015","4,738.40","4,610.00","4,768.50","4,521.65","253.43K","2.48%"
"Nov 08, 2015","4,623.80","4,498.00","4,760.00","4,448.00","195.56K","2.23%"
"Nov 01, 2015","4,522.90","4,455.55","4,553.85","4,425.00","207.08K","1.67%"
"Oct 25, 2015","4,448.65","4,406.00","4,558.00","4,378.00","387.56K","1.53%"
"Oct 18, 2015","4,381.45","4,470.00","4,526.00","4,373.05","208.33K","-1.54%"
"Oct 11, 2015","4,449.90","4,300.00","4,460.00","4,220.00","256.09K","4.14%"
"Oct 04, 2015","4,272.80","4,572.00","4,572.00","4,261.10","342.73K","-6.70%"
"Sep 27, 2015","4,579.85","4,561.30","4,762.90","4,470.20","409.84K","0.21%"
"Sep 20, 2015","4,570.20","4,398.00","4,603.70","4,383.40","573.35K","3.78%"
"Sep 13, 2015","4,403.65","4,320.00","4,477.90","4,287.35","139.71K","2.00%"
"Sep 06, 2015","4,317.45","4,077.00","4,358.40","4,043.20","168.21K","6.10%"
"Aug 30, 2015","4,069.20","4,220.00","4,231.50","4,010.10","196.10K","-3.23%"
"Aug 23, 2015","4,204.95","4,389.00","4,446.40","4,062.00","272.22K","-7.97%"
"Aug 16, 2015","4,569.05","4,580.00","4,689.20","4,530.05","149.72K","-0.21%"
"Aug 09, 2015","4,578.45","4,460.00","4,595.00","4,420.60","142.56K","2.84%"
"Aug 02, 2015","4,451.95","4,375.20","4,489.00","4,375.20","226.69K","2.81%"
"Jul 26, 2015","4,330.40","4,268.00","4,360.00","4,152.50","467.41K","2.29%"
"Jul 19, 2015","4,233.65","4,194.05","4,258.85","4,138.00","146.93K","0.94%"
"Jul 12, 2015","4,194.05","3,934.20","4,225.25","3,934.20","195.27K","6.56%"
"Jul 05, 2015","3,936.00","3,975.00","4,005.70","3,910.00","106.17K","-1.65%"
"Jun 28, 2015","4,001.85","4,058.00","4,087.00","3,963.00","172.05K","-1.76%"
"Jun 21, 2015","4,073.40","3,955.00","4,081.05","3,955.00","194.87K","3.31%"
"Jun 14, 2015","3,942.85","3,756.10","3,960.00","3,732.00","136.68K","5.53%"
"Jun 07, 2015","3,736.10","3,770.00","3,803.95","3,676.55","118.38K","-0.65%"
"May 31, 2015","3,760.70","3,785.00","3,900.00","3,747.65","211.75K","-0.65%"
"May 24, 2015","3,785.45","3,697.00","3,790.00","3,675.00","204.19K","2.22%"
"May 17, 2015","3,703.10","3,665.00","3,749.35","3,655.30","113.99K","0.92%"
"May 10, 2015","3,669.45","3,611.00","3,678.95","3,549.50","178.07K","1.79%"
"May 03, 2015","3,604.85","3,790.00","4,031.00","3,521.00","250.82K","-3.41%"
"Apr 26, 2015","3,732.05","3,556.00","3,870.00","3,524.30","439.62K","5.43%"
"Apr 19, 2015","3,539.80","3,642.60","3,646.30","3,389.00","144.54K","-2.82%"
"Apr 12, 2015","3,642.40","3,667.00","3,727.00","3,628.00","81.46K","-0.60%"
"Apr 05, 2015","3,664.35","3,642.00","3,685.00","3,580.90","101.75K","0.60%"
"Mar 29, 2015","3,642.55","3,615.10","3,755.65","3,601.45","120.66K","0.84%"
"Mar 22, 2015","3,612.15","3,620.00","3,635.80","3,548.05","116.87K","-0.26%"
"Mar 15, 2015","3,621.70","3,665.00","3,695.05","3,610.00","85.50K","-0.79%"
"Mar 08, 2015","3,650.55","3,648.85","3,720.00","3,620.65","117.37K","-0.63%"
"Mar 01, 2015","3,673.55","3,660.00","3,785.15","3,635.00","133.28K","1.87%"
"Feb 22, 2015","3,606.15","3,555.00","3,617.95","3,496.10","178.42K","1.51%"
"Feb 15, 2015","3,552.65","3,615.00","3,655.60","3,547.05","89.57K","-1.66%"
"Feb 08, 2015","3,612.65","3,500.00","3,625.00","3,362.00","188.11K","3.20%"
"Feb 01, 2015","3,500.75","3,655.00","3,725.00","3,489.05","147.72K","-3.96%"
"Jan 25, 2015","3,645.25","3,650.00","3,758.00","3,587.05","307.06K","1.01%"
"Jan 18, 2015","3,608.65","3,616.35","3,688.60","3,577.55","197.25K","-0.15%"
"Jan 11, 2015","3,613.90","3,469.10","3,638.00","3,447.50","293.28K","4.27%"
"Jan 04, 2015","3,465.80","3,367.50","3,507.00","3,367.50","197.61K","3.16%"
"Dec 28, 2014","3,359.70","3,330.00","3,381.95","3,296.05","152.21K","0.86%"
